m_sip1991_id,m_sip1991_sample,m_sip1991_sample_1,m_sip1991_sample_2,m_sip1991_sample_mn,m_sip1991_sample_md,m_sip1991_fid_1,m_sip1991_fid_2,m_sip1991_Y1_pystacked_1,m_sip1991_Y1_pystacked_2,m_sip1991_Y1_pystacked_L1_1,m_sip1991_Y1_pystacked_L1_2,m_sip1991_Y1_pystacked_L2_1,m_sip1991_Y1_pystacked_L2_2,m_sip1991_Y1_pystacked_L3_1,m_sip1991_Y1_pystacked_L3_2,m_sip1991_D1_pystacked_1,m_sip1991_D1_pystacked_2,m_sip1991_D1_pystacked_L1_1,m_sip1991_D1_pystacked_L1_2,m_sip1991_D1_pystacked_L2_1,m_sip1991_D1_pystacked_L2_2,m_sip1991_D1_pystacked_L3_1,m_sip1991_D1_pystacked_L3_2
6400,1,1,1,1,1,2,1,2304.4580078125,4562.27685546875,4614.91162109375,4724.509765625,4531.09912109375,4405.1123046875,1091.176513671875,770.4735717773438,.2379332780838013,.2471155077219009,.2206943035125732,.2378929704427719,.2211501449346542,.2396968007087708,.2457621991634369,.2512789666652679
6401,1,1,1,1,1,1,2,40308.43359375,33152.4140625,41944.1796875,39900.44921875,42886.8515625,40167.54296875,36566.1953125,31209.052734375,.3553696274757385,.417211651802063,.4983312487602234,.5010172724723816,.4978282451629639,.4986357688903809,.2951591312885284,.3721564412117004
6402,1,1,1,1,1,1,1,4838.99365234375,6044.5810546875,5625.9453125,6105.2412109375,6022.5478515625,6135.0263671875,2488.31201171875,4626.79052734375,.5219431519508362,.5905959606170654,.5255172252655029,.5675502419471741,.5125170350074768,.5550597310066223,.5259271264076233,.6105393171310425
6403,1,1,1,1,1,2,1,-2486.4658203125,-6072.0712890625,-6559.42236328125,-6292.9921875,-6466.40625,-6002.28173828125,-347.6466064453125,-908.5767211914063,.4485016763210297,.4505036175251007,.4903739094734192,.478305995464325,.4921600818634033,.4785609543323517,.4286432862281799,.4347575604915619
6404,1,1,1,1,1,1,2,26013.853515625,27435.876953125,25518.740234375,21653.798828125,26196.1484375,21778.369140625,28591.57421875,29101.0546875,.4694860875606537,.4201465547084808,.4282990396022797,.410760372877121,.4217275083065033,.395334929227829,.4896713495254517,.4311790764331818
6405,1,1,1,1,1,1,2,35145.36328125,33776.56640625,34075.2578125,30269.66015625,31505.41015625,29682.232421875,39919.61328125,34786.51953125,.5027234554290771,.5243225693702698,.3896693885326385,.4282675683498383,.3907610774040222,.4309298694133759,.5500446557998657,.5759889483451843
6406,1,1,1,1,1,1,1,7637.9384765625,9898.3642578125,7297.09814453125,9831.548828125,7589.59521484375,10273.3232421875,9024.1162109375,11460,.5245723128318787,.5393299460411072,.5142245292663574,.5096033811569214,.5014384984970093,.5014984011650085,.5343499183654785,.5605614185333252
6407,1,1,1,1,1,1,1,4305.0263671875,4964.31103515625,4097.3779296875,5002.26953125,4393.52001953125,5074.966796875,5136.35400390625,4077.118408203125,.313216358423233,.3414275348186493,.3070432841777802,.2974170446395874,.304660826921463,.2944312691688538,.3168323636054993,.3678022921085358
6408,1,1,1,1,1,2,2,24754.60546875,21456.9296875,29560.044921875,30312.578125,29469.75390625,30154.12109375,22231.138671875,18906.59765625,.3335292041301727,.323392927646637,.2335416972637177,.2447669357061386,.2321904450654984,.2468021363019943,.3801009356975555,.3657394349575043
6409,1,1,1,1,1,1,2,44768.86328125,42877.76953125,45361.23046875,45191.125,44690.76171875,45001.13671875,44554.52734375,42211.55078125,.4439791142940521,.4342803955078125,.4154938161373138,.4127901196479797,.4028342366218567,.3873070776462555,.4613690972328186,.4557883441448212
6410,1,1,1,1,1,1,1,22607.27734375,26125.841796875,24836.587890625,26602.427734375,25361.169921875,26953.537109375,16284.6640625,14986.8154296875,.3460797667503357,.3110582232475281,.2890624105930328,.2724425196647644,.2943722903728485,.2783626914024353,.3679340779781342,.3294073045253754
6411,1,1,1,1,1,1,2,32108.12109375,27622.5625,32624.44921875,30795.744140625,32953.25390625,30830.21875,31659.86328125,26708.71875,.3121192157268524,.3035039007663727,.337485134601593,.3083804547786713,.3329114019870758,.2985381782054901,.3033313453197479,.3045840263366699
6412,1,1,1,1,1,2,2,532.8143920898438,1203.5048828125,1140.36865234375,1948.634155273438,1047.235717773438,1780.8310546875,213.7713165283203,988.9155883789063,.1817999333143234,.2204671204090118,.195852518081665,.2137894928455353,.2006643414497375,.2267764657735825,.1739088147878647,.2191751301288605
6413,1,1,1,1,1,1,2,-13464.8486328125,-5823.5322265625,-16688.3828125,-17892.31640625,-16003.7490234375,-17766.451171875,-3595.55029296875,-2347.849609375,.4285613596439362,.3256682157516479,.4068928360939026,.374036431312561,.4061603844165802,.3702733516693115,.4380291998386383,.3005759418010712
6414,1,1,1,1,1,1,1,57070.23828125,58721.3203125,58186.375,58825.09375,58027.26171875,58934.6171875,55634.73046875,56295.8984375,.4693398773670197,.4088338911533356,.3714462518692017,.3890242576599121,.369875431060791,.3869779407978058,.5113787651062012,.4210996627807617
6415,1,1,1,1,1,2,1,10096.2392578125,6635.66064453125,7139.9140625,6611.6533203125,7377.71630859375,7528.38525390625,11648.685546875,7196.77978515625,.7134583592414856,.6659786105155945,.6566153764724731,.6739131808280945,.651983380317688,.6659396886825562,.741059422492981,.6660004258155823
6416,1,1,1,1,1,1,1,182792.234375,194985.984375,189541.3125,197582.453125,188940.21875,197085.5,167974.890625,134300.03125,.4594819247722626,.4514398574829102,.3970105648040771,.4082682430744171,.4044726490974426,.406528651714325,.4827316999435425,.4766445159912109
6417,1,1,1,1,1,1,1,23453.330078125,27210.640625,26923.890625,27892.587890625,27363.078125,28103.138671875,13166.40234375,11271.75390625,.323794037103653,.3257495164871216,.2952742874622345,.292718231678009,.2982845604419708,.2919360995292664,.3345756828784943,.3447259366512299
6418,1,1,1,1,1,1,1,39664.078125,38771.59375,41131.83203125,39006.34375,41144.37890625,38723.109375,36438.34375,33284.9140625,.5521026253700256,.6082369685173035,.541005551815033,.5577043294906616,.5357628464698792,.5509645342826843,.5590087175369263,.6403788328170776
6419,1,1,1,1,1,1,2,-8841.7578125,-3466.042236328125,-11858.03515625,-13374.478515625,-9739.0537109375,-12947.9775390625,535.0724487304688,-612.5167236328125,.4769440591335297,.3897784948348999,.4059586226940155,.3577011227607727,.4049437642097473,.3560746908187866,.507375180721283,.4079919755458832
6420,1,1,1,1,1,2,1,49979.46875,52936.17578125,53607.1953125,53135.08203125,53190.53515625,51378.51953125,48074.44921875,48287.296875,.567355215549469,.5374077558517456,.5076883435249329,.4824686348438263,.5017947554588318,.4744487106800079,.5966278314590454,.5727410316467285
6421,1,1,1,1,1,2,1,-5260.68408203125,-10189.9248046875,-14235.3046875,-10617.0859375,-14249.3017578125,-10747.9482421875,-547.8693237304688,-206.0549621582031,.5581456422805786,.6005027294158936,.6538254022598267,.6577172875404358,.6463557481765747,.6477466225624084,.5161317586898804,.5739889144897461
6422,1,1,1,1,1,2,1,11893.099609375,13811.57421875,14703.630859375,13899.9150390625,14654.69921875,13571.3544921875,10417.2138671875,11746.80859375,.6746864914894104,.7140503525733948,.6450690627098083,.6600347757339478,.6383172869682312,.6509831547737122,.690330982208252,.7494443655014038
6423,1,1,1,1,1,2,2,14388.7333984375,16687.01953125,13231.7373046875,11925.279296875,13399.7666015625,12245.8681640625,14996.302734375,18058.349609375,.5193282961845398,.4950774908065796,.5245017409324646,.5217390656471252,.5229561924934387,.5219695568084717,.5173889994621277,.4803668558597565
6424,1,1,1,1,1,2,1,68308.484375,73723.7109375,77934.0546875,74659.09375,78066.78125,75277.1640625,63253.8359375,51861.44921875,.2260709404945374,.2835762500762939,.2799981534481049,.2971192896366119,.2825054824352264,.3014176487922668,.2004351019859314,.2735634744167328
6425,1,1,1,1,1,1,2,-8058.18701171875,-2534.74951171875,-10420.2509765625,-13052.0703125,-10824.0888671875,-13175.337890625,-758.0256958007813,494.1282348632813,.2905750870704651,.282359778881073,.294501930475235,.2608391344547272,.2916689515113831,.262220561504364,.2901127934455872,.2936359047889709
6426,1,1,1,1,1,1,1,12635.7275390625,13163.3037109375,13165.3544921875,13286.595703125,12571.48046875,12533.6240234375,11408.341796875,10281.6337890625,.5179651975631714,.5357857346534729,.4118678271770477,.4238241910934448,.41199791431427,.4250655174255371,.5627525448799133,.5979230403900146
6427,1,1,1,1,1,2,2,63636.6328125,58945.765625,70683.7890625,69854.5859375,70635.984375,69950.546875,59935.98046875,55804.140625,.641060471534729,.5813117027282715,.6363769769668579,.5748546719551086,.6275479793548584,.5550450682640076,.6457943320274353,.5924102663993835
6428,1,1,1,1,1,1,2,25982.001953125,23547.4140625,27145.62109375,29708.421875,27445.423828125,29843.138671875,23218.0859375,21773.109375,.5337966680526733,.5051072835922241,.4685331284999847,.4680910706520081,.4664108157157898,.4666546285152435,.5622774958610535,.5259569883346558
6429,1,1,1,1,1,2,1,4954.96142578125,744.369140625,-2294.135009765625,435.2402954101563,-2464.42724609375,-306.2946472167969,8761.6572265625,7969.51806640625,.3933411538600922,.4438787996768951,.3771300911903381,.3692193627357483,.3766446113586426,.3660329282283783,.4009694457054138,.4875667095184326
6430,1,1,1,1,1,1,2,27638.251953125,25764.76953125,26652.7890625,22751.33203125,27341.44140625,22963.306640625,31856.1171875,26632.607421875,.3864339590072632,.4273658096790314,.4607684910297394,.478122353553772,.4529382884502411,.4608758091926575,.3583257496356964,.4061074554920197
6431,1,1,1,1,1,2,1,6108.50048828125,3672.6103515625,2639.05126953125,3431.891357421875,2726.32373046875,3715.56298828125,7930.40185546875,9298.8466796875,.7716444730758667,.7339180707931519,.7675109505653381,.7699257731437683,.7633822560310364,.7625882029533386,.7747556567192078,.717828094959259
6432,1,1,1,1,1,2,1,-7634.1826171875,-5658.787109375,-8443.0400390625,-5633.6611328125,-8309.2412109375,-4998.5771484375,-7209.43017578125,-6246.04248046875,.251568615436554,.341101199388504,.2877743542194366,.2986345887184143,.2892707586288452,.3014219403266907,.2344116270542145,.3633696138858795
6433,1,1,1,1,1,2,1,172742.109375,154846.078125,158182.84375,151144.890625,157591.578125,148626.09375,180387.5625,241352.546875,.8092759847640991,.8859856724739075,1.064729809761047,.9874938726425171,1.05787205696106,.9790898561477661,.6932938098907471,.8337346315383911
6434,1,1,1,1,1,1,1,-9049.921875,-12563.12109375,-12059.578125,-13041.46484375,-11186.4375,-12486.400390625,297.7208251953125,-1382.962646484375,.1526560485363007,.1822792738676071,.2157773077487946,.2061270624399185,.2186077088117599,.2088848799467087,.124781422317028,.1673479229211807
6435,1,1,1,1,1,2,2,24806.92578125,27715.162109375,19968.99609375,23867.974609375,19994.69921875,23996.998046875,27347.453125,28823.111328125,.5462642312049866,.4754545390605927,.4958288669586182,.4783788025379181,.4989100992679596,.4771648049354553,.5686601400375366,.4743138253688812
6436,1,1,1,1,1,1,2,14331.3798828125,7800.68994140625,16884.6328125,19049.919921875,17400.85546875,19231.20703125,6652.8740234375,4561.02978515625,.5057128071784973,.4892768263816833,.4920355975627899,.458243727684021,.4802760481834412,.4386048316955566,.5164637565612793,.5137891173362732
6437,1,1,1,1,1,2,1,24271.5390625,24609.333984375,18982.005859375,24358.873046875,19071.046875,24820.62109375,27049.212890625,30463.232421875,.5941252708435059,.526408851146698,.5172661542892456,.5288987159729004,.5094145536422729,.5187920331954956,.6319080591201782,.5306834578514099
6438,1,1,1,1,1,1,2,1186.03564453125,2960.834228515625,1041.755737304688,937.4774169921875,1784.0634765625,1065.31689453125,1695.404418945313,3543.53955078125,.2559793591499329,.2648323476314545,.1981885880231857,.1802711188793182,.2103442400693893,.2057756632566452,.2752671241760254,.3014807999134064
6439,1,1,1,1,1,1,2,-1629.953369140625,2182.568603515625,-3085.675537109375,-2846.468505859375,-2034.684814453125,-2664.822509765625,2995.23583984375,3630.878173828125,.350969135761261,.3001583218574524,.3321987688541412,.2838968932628632,.3336284756660461,.2894847691059113,.3582982122898102,.3069452941417694
6440,1,1,1,1,1,1,2,47969.07421875,41932.98046875,54154.8984375,59149.70703125,53870.1328125,59166.1875,29867.134765625,36974.74609375,.7342972159385681,.7498149275779724,.6720829010009766,.6746445298194885,.6632905006408691,.6607941389083862,.7643083930015564,.7963263392448425
6441,1,1,1,1,1,1,1,-2670.537109375,-711.4039916992188,-5635.1640625,-1097.80712890625,-6165.78173828125,-1281.265014648438,6773.3515625,8319.845703125,.5480003952980042,.5241664052009583,.5217687487602234,.5083611011505127,.5130882859230042,.5068963170051575,.5627561211585999,.5338585376739502
6442,1,1,1,1,1,1,1,44438.51171875,53034.76953125,48442.25,54058.32421875,48136.9921875,53620.94140625,33228.48046875,29111.55859375,.7313788533210754,.7514505982398987,.7048501372337341,.7385783195495605,.6999582648277283,.7330614328384399,.7446588277816772,.7617707848548889
6443,1,1,1,1,1,1,1,2208.556396484375,2281.622314453125,1397.528442382813,2192.556640625,1259.57080078125,1790.99658203125,4903.24267578125,4363.318359375,.6171075105667114,.6340292096138,.5914140343666077,.5939250588417053,.5862107276916504,.5902948975563049,.6301661133766174,.6585733890533447
6444,1,1,1,1,1,1,2,129224.21875,117000.421875,134975,146248.453125,135407.015625,146317.375,115595.453125,108577.2890625,.4937356114387512,.5132721066474915,.4935789108276367,.4780164659023285,.4927199482917786,.4732600748538971,.4941648840904236,.534422755241394
6445,1,1,1,1,1,1,1,15227.294921875,13276.0390625,14339.9033203125,12978.2275390625,15175.0732421875,13418.685546875,18660.11328125,20236.66796875,.6296026110649109,.639054000377655,.6021504998207092,.6407771110534668,.5960466265678406,.6339483857154846,.6437851190567017,.6419193148612976
6446,1,1,1,1,1,2,1,21273.37109375,18399.826171875,10109.2060546875,17927.71875,10333.650390625,18948.1015625,27135.974609375,29434.240234375,.4423274099826813,.3998861908912659,.5618758201599121,.5597910284996033,.5623077154159546,.5614257454872131,.3869893252849579,.3092285096645355
6447,1,1,1,1,1,1,2,252314.359375,247099.828125,259287.765625,286712.875,257604.390625,286445.59375,239403.65625,235691.703125,.8126657605171204,.7333943247795105,.6726717352867126,.7015716433525085,.6727184057235718,.6972172260284424,.8718147873878479,.7525088787078857
6448,1,1,1,1,1,2,1,79305.1640625,93293.375,106528.03125,94450.46875,106561.640625,94580.96875,65009.6953125,66249,.5363620519638062,.4228917062282562,.3609390258789063,.3711429536342621,.3602057695388794,.3655668199062347,.6175930500030518,.4550630152225494
6449,1,1,1,1,1,2,2,9088.7265625,6471.623046875,10677.3935546875,10917.6689453125,10818.4228515625,11064.79296875,8254.474609375,5191.20849609375,.2750764191150665,.2392232269048691,.2320447713136673,.2425090670585632,.2329815775156021,.2452591955661774,.2946774065494537,.2363719493150711
6450,1,1,1,1,1,2,1,12606.7119140625,8641.5908203125,11468.9921875,8508.609375,11540.7607421875,8603.431640625,13204.158203125,11749.712890625,.6788129210472107,.6885926723480225,.6923167705535889,.6856922507286072,.6924083828926086,.6828811764717102,.6725496649742126,.6917980909347534
6451,1,1,1,1,1,1,1,5689.86669921875,10695.53515625,3609.013916015625,10630.740234375,3023.154541015625,10018.7109375,12604.5009765625,12209.9580078125,.7148780822753906,.7637017965316772,.8352875113487244,.8411888480186462,.8285290598869324,.8400033116340637,.6668431758880615,.7208805680274963
6452,1,1,1,1,1,2,2,11278.345703125,11316.232421875,6583.77587890625,8378.853515625,6602.87158203125,8352.810546875,13743.5908203125,12162.1669921875,.4177793860435486,.3682882189750671,.3617583215236664,.3466892540454865,.3578166365623474,.3364693522453308,.4447999000549316,.3840330839157104
6453,1,1,1,1,1,2,2,-3622.063232421875,-6208.25390625,-439.5536804199219,-2662.821044921875,-574.9861450195313,-2851.27734375,-5293.28466796875,-7229.3017578125,.2290644943714142,.2986102402210236,.342079222202301,.3297313749790192,.3404190838336945,.3273792564868927,.1773530840873718,.2824389934539795
6454,1,1,1,1,1,2,2,173770.71875,179033.703125,209485.078125,199660.984375,209007.5,199070.859375,155016.140625,173093.265625,.5751792192459106,.5246154069900513,.6407762169837952,.6370750665664673,.6452634930610657,.6509532332420349,.543577253818512,.4576418399810791
6455,1,1,1,1,1,1,2,-11100.1220703125,-3677.493408203125,-13969.6611328125,-13930.111328125,-12013.1064453125,-13526.462890625,-2281.123779296875,-724.8474731445313,.3317017555236816,.2694588899612427,.297031432390213,.2595850825309753,.3085638582706451,.2764582335948944,.3414810299873352,.2684373259544373
6456,1,1,1,1,1,1,1,-6515.34619140625,-5977.0732421875,-10629.8720703125,-6407.7138671875,-10956.2744140625,-6733.2978515625,6485.3583984375,4088.123779296875,.5736112594604492,.4312251508235931,.4651004374027252,.4276975989341736,.4654486775398254,.4325580894947052,.6193264722824097,.4304770827293396
6457,1,1,1,1,1,2,2,10134.00390625,7710.2021484375,13255.259765625,12937.521484375,13352.298828125,13036.84375,8494.9482421875,6204.7890625,.3235087096691132,.3531475961208344,.2896733582019806,.3009741902351379,.2876278460025787,.2941131889820099,.339730829000473,.3843798339366913
6458,1,1,1,1,1,1,1,68698.5546875,72146.46875,70493.546875,72216,70159.5546875,72152.421875,65517.1015625,70521.3046875,.5436698198318481,.5587469339370728,.4994780719280243,.5152468681335449,.4888894557952881,.5037105679512024,.56682288646698,.5896339416503906
6459,1,1,1,1,1,1,2,38648.43359375,34018.98046875,43963.83984375,47724.171875,44605.01953125,47837.65625,22996.443359375,30072.02734375,.4398624002933502,.404449850320816,.3892540037631989,.3626545369625092,.3913620710372925,.3716058731079102,.4603611826896667,.4239579141139984
6460,1,1,1,1,1,2,2,89191.3515625,77759.484375,93447.9140625,86201.515625,93001.0546875,85651.203125,86956.109375,75328.2734375,.6279686689376831,.6124294400215149,.6285573840141296,.6140536665916443,.6193459033966064,.5940647125244141,.6303789615631104,.6191642284393311
6461,1,1,1,1,1,2,2,104136.2890625,100202.3359375,111412.53125,109823.8984375,111240.3359375,109731.171875,100315.3359375,97431.4296875,.7067490220069885,.677577793598175,.6535012722015381,.6306543946266174,.6479308605194092,.6207595467567444,.7329629063606262,.7070879936218262
6462,1,1,1,1,1,1,2,70018.515625,53969.79296875,77289.8671875,83997.265625,77748.625,84195.8203125,49255.40234375,45322.1953125,.5897217988967896,.5698931813240051,.5354465842247009,.5461077690124512,.538573145866394,.5376529097557068,.6113398671150208,.5861638784408569
6463,1,1,1,1,1,1,1,7970.27978515625,8829.7998046875,8805.228515625,8826.724609375,10020.3291015625,9734.673828125,5583.4716796875,8901.67578125,.3992912173271179,.3784027993679047,.3171042203903198,.2994106411933899,.3247729539871216,.3058857619762421,.4307865500450134,.4191001355648041
6464,1,1,1,1,1,1,1,52973.9375,57755.46484375,53268.890625,57933.60546875,52533.25,57187.578125,54027.40625,53591.8671875,.6988827586174011,.7263579368591309,.771060049533844,.7960726618766785,.7644780278205872,.7910373210906982,.6711587905883789,.6900592446327209
6465,1,1,1,1,1,2,1,17877.193359375,17912.0546875,19542.75390625,18021.744140625,19811.251953125,19239.498046875,17002.5625,15348.322265625,.5272603631019592,.5408623218536377,.5134236216545105,.5447174310684204,.5148655772209167,.5453182458877563,.5332309007644653,.538361668586731
6466,1,1,1,1,1,1,1,1743.186401367188,3270.505859375,1520.24609375,3217.540771484375,1640.793334960938,3054.07421875,2526.876708984375,4508.4384765625,.4538306891918182,.4452035427093506,.5802977085113525,.6137704253196716,.5676921010017395,.6032750606536865,.4057068526744843,.3564921915531158
6467,1,1,1,1,1,1,2,3330.28125,4775.458984375,2909.4443359375,1653.049072265625,2464.450927734375,1542.850708007813,4811.12890625,5674.68017578125,.2111069113016129,.2399582415819168,.1660620868206024,.1883929818868637,.1905897706747055,.2190732806921005,.2197785228490829,.2565353512763977
6468,1,1,1,1,1,2,2,-10795.212890625,-11084.7021484375,-8213.3486328125,-8734.7802734375,-8340.2158203125,-8779.255859375,-12151.01953125,-11761.455078125,.5541267395019531,.4776792526245117,.4461237490177155,.4446413815021515,.4496340155601501,.4551711976528168,.6029848456382751,.4917820692062378
6469,1,1,1,1,1,2,1,-11196.7587890625,-9473.283203125,-12110.2421875,-9419.7939453125,-11960.4326171875,-9022.7099609375,-10717.0634765625,-10723.466796875,.4816916882991791,.4310961663722992,.4466989040374756,.4360498189926147,.4419215023517609,.430846780538559,.499243825674057,.4312361180782318
6470,1,1,1,1,1,1,1,37241.3125,37911.0859375,37549.6328125,38125.29296875,37481.34765625,37812.82421875,37656.8515625,32904.4609375,.647954523563385,.6924914121627808,.5994980931282043,.6476006507873535,.5926113128662109,.6381409764289856,.6713454723358154,.7229934334754944
6471,1,1,1,1,1,2,2,40475.2890625,37815.28515625,37773.2734375,36787.1015625,37687.7734375,36670.55078125,41894.19140625,38111.39453125,.4287680387496948,.3991436362266541,.3573980927467346,.3685338199138641,.3560581505298615,.3639854490756989,.4621197581291199,.4176669120788574
6472,1,1,1,1,1,1,2,-1981.658081054688,4789.85888671875,-5216.44970703125,-6508.98583984375,-5649.00390625,-6679.1240234375,8358.09765625,8043.80712890625,.5492230653762817,.5810988545417786,.6023268103599548,.6017507910728455,.5953612923622131,.5932120680809021,.5297226905822754,.5730295777320862
6473,1,1,1,1,1,2,1,-8816.615234375,-10524.470703125,-7381.517578125,-10561.46875,-7316.90869140625,-10342.1474609375,-9570.224609375,-9659.748046875,.1901337504386902,.2151304483413696,.2038857936859131,.2115445137023926,.2100336253643036,.2165220528841019,.1819924116134644,.2143494635820389
6474,1,1,1,1,1,1,1,6407.095703125,4248.4853515625,5748.71630859375,4038.68701171875,4834.98876953125,2947.387451171875,8769.0771484375,9152.0244140625,.5304566621780396,.5279291272163391,.4926613569259644,.5103374123573303,.4843648076057434,.5026453137397766,.5499375462532043,.5421186685562134
6475,1,1,1,1,1,2,2,-4313.11767578125,-2844.46435546875,-12285.1572265625,-12112.4912109375,-12360.009765625,-12063.19921875,-126.7849273681641,-175.3702697753906,.4415999352931976,.485921710729599,.476875901222229,.4670196771621704,.4705034494400024,.4499825537204742,.4271635711193085,.5027881264686584
6476,1,1,1,1,1,1,1,12734.00390625,12879.013671875,13974.67578125,12896.5341796875,13796.0224609375,12446.0634765625,9221.06640625,12469.51953125,.4778556525707245,.5816572308540344,.5589088797569275,.604759693145752,.5431679487228394,.5886790156364441,.4502512514591217,.577716588973999
6477,1,1,1,1,1,2,2,19735.84375,14629.2275390625,12171.8837890625,6196.0732421875,12191.8076171875,6098.16015625,23707.8828125,17057.88671875,.6146450638771057,.5831018090248108,.5808013081550598,.6093267202377319,.5861233472824097,.6187759041786194,.6287258267402649,.5651138424873352
6478,1,1,1,1,1,1,1,-5604.0576171875,-4141.841796875,-8139.73681640625,-4418.86328125,-10590.236328125,-6729.75146484375,2347.872314453125,2332.869384765625,.3996255993843079,.408432811498642,.3889734148979187,.4057659506797791,.3895832896232605,.4093019962310791,.403870016336441,.4079450070858002
6479,1,1,1,1,1,2,2,80667.8515625,69987.6015625,118397.25,115171.8203125,118277.953125,114963.4765625,60855.12890625,56975.02734375,.4527063071727753,.4059537649154663,.339180052280426,.3465265035629272,.3384976089000702,.358774334192276,.5053360462188721,.4338746070861816
6480,1,1,1,1,1,2,1,4377.30859375,4603.5986328125,6793.94873046875,4694.21044921875,6707.8642578125,4289.4091796875,3108.26611328125,2485.7626953125,.3475655913352966,.3235577642917633,.26162189245224,.2622672319412231,.2618796825408936,.2617864012718201,.3871828317642212,.3582244515419006
6481,1,1,1,1,1,2,1,-4506.22265625,-10998.9208984375,-13538.681640625,-11513.369140625,-13333.6982421875,-10558.2861328125,236.9645233154297,1025.063110351563,.426522433757782,.4786335527896881,.399007111787796,.4315552711486816,.4002019464969635,.4324449896812439,.4388822615146637,.5045550465583801
6482,1,1,1,1,1,1,2,169167.796875,169195.9375,178530.171875,193846,176710.8125,193534.109375,145421.546875,162096.984375,.7251670360565186,.7369135618209839,.7662414908409119,.8102647662162781,.7633526921272278,.8021469712257385,.7090277671813965,.6997804641723633
6483,1,1,1,1,1,2,1,8402.919921875,9319.6982421875,4992.39599609375,9240.693359375,4887.44873046875,8642.9814453125,10193.876953125,11166.2529296875,.5459401607513428,.4872139990329742,.4812406003475189,.4503049552440643,.481112152338028,.449041336774826,.575858473777771,.5086368918418884
6484,1,1,1,1,1,1,1,10129.6259765625,10226.08984375,10945.6416015625,10301.740234375,10321.6796875,9981.240234375,7885.42431640625,8457.939453125,.3648413717746735,.3534021079540253,.2484737485647202,.2316121309995651,.2537693381309509,.2374482601881027,.4117862582206726,.4184766113758087
6485,1,1,1,1,1,1,1,79882.9765625,85567.7421875,81318.234375,86405.8046875,80360.9296875,85935.046875,78282.65625,65980.1796875,.6500247120857239,.6748713850975037,.6620885729789734,.6630959510803223,.6584587097167969,.6583845615386963,.6464600563049316,.6841239333152771
6486,1,1,1,1,1,2,2,4531.35400390625,4116.486328125,-1109.988525390625,-3384.29052734375,-983.5679321289063,-3135.54443359375,7493.77490234375,6276.630859375,.780164897441864,.7594911456108093,.72321617603302,.6997232437133789,.7164305448532104,.676888108253479,.8084419369697571,.8009825944900513
6487,1,1,1,1,1,2,2,54428.3125,37683.48046875,53427.03515625,37570.73828125,52469.68359375,36580.171875,54954.11328125,37715.94921875,.6819481253623962,.9574528336524963,1.005531549453735,.9994414448738098,1.005559802055359,.9957970380783081,.53249591588974,.9358142018318176
6488,1,1,1,1,1,1,1,-8267.0791015625,-9727.3544921875,-12449.947265625,-10330.7216796875,-11158.9951171875,-9436.296875,4887.42236328125,4374.9326171875,.675459086894989,.5921555757522583,.7379722595214844,.7472768425941467,.7328728437423706,.7468041181564331,.6511929631233215,.5053651928901672
6489,1,1,1,1,1,2,1,-381.5049743652344,-3133.324462890625,-7599.599609375,-3623.349609375,-7545.04931640625,-3298.3388671875,3408.910888671875,8319.845703125,.5115537643432617,.4764242470264435,.5108708739280701,.5378314852714539,.5048020482063293,.5309972167015076,.5136362314224243,.445797324180603
6490,1,1,1,1,1,2,2,-1456.69384765625,-721.7216186523438,-9294.2763671875,-7999.86474609375,-8960.203125,-7503.19287109375,2659.031982421875,1374.307006835938,.6265804767608643,.5746982097625732,.6278637647628784,.5944711565971375,.6192084550857544,.5680317282676697,.6285080313682556,.5739399194717407
6491,1,1,1,1,1,1,1,1031.735717773438,-662.2611083984375,626.4560546875,-888.001953125,1490.091552734375,51.07289505004883,2375.581298828125,4613.89306640625,.2712319791316986,.232472226023674,.2020649313926697,.214067816734314,.2064549177885056,.2198679447174072,.2986101508140564,.2395458817481995
6492,1,1,1,1,1,2,2,-23268.701171875,-20280.2578125,-34391.72265625,-33020.9453125,-34082.50390625,-32551.6640625,-17427.701171875,-16611.07421875,.4908106923103333,.452365517616272,.533755362033844,.5013098120689392,.5355156660079956,.4964079558849335,.4704645276069641,.4273917078971863
6493,1,1,1,1,1,1,1,-6357.3359375,-6595.353515625,-10074.2216796875,-7141.498046875,-9455.5966796875,-6818.08203125,5369.1044921875,6169.47705078125,.7002224922180176,.6837667226791382,.6935665607452393,.7101069092750549,.6886898279190063,.7091913223266602,.7050968408584595,.6694982051849365
6494,1,1,1,1,1,1,1,73114.4609375,74524.6875,75459.6953125,74774.078125,76568.875,75651.6640625,68328.4296875,68695.9375,.4343364834785461,.3993103504180908,.3797141015529633,.3712675273418427,.3905624151229858,.3763676285743713,.4528376758098602,.4121860265731812
6495,1,1,1,1,1,1,1,-464.1966857910156,-538.2406616210938,-9.227675437927246,-455.0751342773438,-600.3120727539063,-1219.574584960938,-1946.56103515625,-2482.03564453125,.4358778893947601,.3933363854885101,.3802992403507233,.3925166130065918,.380425900220871,.3943461179733276,.4593147933483124,.3927697241306305
6496,1,1,1,1,1,1,1,25784.001953125,28793.400390625,25010.3046875,29030.3828125,23480.6328125,27556.93359375,29249.95703125,23254.52734375,.6775172352790833,.6766529083251953,.6133636832237244,.6101648807525635,.6081505417823792,.6081153750419617,.7068352699279785,.7151168584823608
