stata_id,m_export_sample,m_export_sample_1,m_export_sample_2,m_export_sample_mn,m_export_sample_md,m_export_fid_1,m_export_fid_2,Y1_pystacked_1,Y1_pystacked_2,Dhat_pystacked_1,Dhat_pystacked_2,Dhat_pystacked_h_1,Dhat_pystacked_h_2
1094,1,1,1,1,1,2,1,.2076115310192108,.3787373900413513,-2.936476230621338,-3.398571014404297,-.4462997019290924,-2.202234506607056
1095,1,1,1,1,1,1,1,1.180353283882141,1.148630857467651,-3.405816793441772,-2.546686887741089,-4.303153038024902,-4.063826560974121
1096,1,1,1,1,1,1,1,.2609747648239136,.5227680206298828,5.457777500152588,5.127267360687256,5.188778877258301,6.599293231964111
1097,1,1,1,1,1,2,2,-.4580435752868652,-.1213793754577637,5.338243007659912,5.005976676940918,7.546134948730469,6.786084651947021
1098,1,1,1,1,1,1,2,.0666904076933861,.3329871296882629,-5.567371368408203,-5.507729053497314,-5.437971591949463,-5.02118968963623
1099,1,1,1,1,1,1,1,.0017524330178276,.2322218418121338,-3.845021486282349,-4.416184902191162,-3.968680620193481,-4.382340908050537
1100,1,1,1,1,1,1,1,-.2413415312767029,.2210479825735092,-3.830678462982178,-4.398201465606689,-4.243816375732422,-4.382340908050537
1101,1,1,1,1,1,1,2,.2118640244007111,-.0342302247881889,-3.083234786987305,-1.79827606678009,-3.890856742858887,-2.940199375152588
1102,1,1,1,1,1,1,1,-.0094300350174308,.2066328376531601,-5.878120422363281,-5.290359497070313,-5.56339168548584,-5.497044563293457
1103,1,1,1,1,1,2,1,.1049778982996941,.3730171322822571,-4.260535717010498,-4.370320796966553,-4.23183536529541,-4.559866428375244
1104,1,1,1,1,1,1,2,.017772201448679,-.1102291867136955,-3.795176267623901,-3.649893283843994,-3.421064615249634,-2.90281081199646
1105,1,1,1,1,1,1,1,.1611012518405914,-.1537180691957474,-3.779726266860962,-3.600984811782837,-2.755750417709351,-1.899372577667236
1106,1,1,1,1,1,2,2,.471589058637619,.4244550466537476,-3.238292217254639,-3.776756286621094,-2.468690395355225,-2.836899042129517
1107,1,1,1,1,1,1,2,.6477996706962585,.8352171778678894,-4.04837703704834,-3.718042135238647,-3.989934921264648,-3.944494009017944
1108,1,1,1,1,1,2,2,.9069398641586304,.8941875696182251,-3.36536169052124,-3.689815282821655,-4.887270927429199,-4.38890266418457
1109,1,1,1,1,1,2,1,-.6416316628456116,-.5779556035995483,-1.188161730766296,-1.296188473701477,-2.788469552993774,-2.70882773399353
1110,1,1,1,1,1,1,2,-.6075875163078308,-.8848915696144104,2.875874757766724,7.007421016693115,1.20876681804657,12.35297107696533
1111,1,1,1,1,1,2,1,.2290874719619751,.3039569556713104,-4.121063232421875,-4.164982318878174,-4.650558471679688,-4.528150081634521
1112,1,1,1,1,1,2,2,-1.080734968185425,-.9273961782455444,5.61876392364502,6.523024082183838,2.274768114089966,2.740882635116577
1113,1,1,1,1,1,2,2,-1.029622554779053,-.8109825849533081,9.066561698913574,9.249999046325684,9.109312057495117,6.156781196594238
1114,1,1,1,1,1,2,1,-1.636229872703552,-2.118832349777222,23.69929122924805,24.6709041595459,21.30921745300293,26.59676170349121
1115,1,1,1,1,1,2,2,-1.214267015457153,-1.700438618659973,24.72115707397461,23.93123245239258,18.42147064208984,17.4367790222168
1116,1,1,1,1,1,1,2,-.0001063659510692,.1280974596738815,-3.990562200546265,-4.849714279174805,-4.743310451507568,-4.896635055541992
1117,1,1,1,1,1,2,1,.4425089359283447,.1912935227155685,-5.282575130462646,-4.930098056793213,-5.349095821380615,-5.321212768554688
1118,1,1,1,1,1,1,2,-.1644200086593628,-.1442840099334717,-3.074093580245972,-2.968333005905151,-3.331102848052979,-3.494043111801147
1119,1,1,1,1,1,1,1,-.2874525487422943,-.1642677932977676,-3.072458982467651,-3.756997346878052,-4.153246402740479,-4.061195850372314
1120,1,1,1,1,1,1,2,-.9869126081466675,-.3403378129005432,.104499951004982,2.805233716964722,.3988471329212189,-.7895055413246155
1121,1,1,1,1,1,1,1,-1.059334516525269,-1.327202439308167,3.815768718719482,5.692089080810547,6.513365745544434,7.131294250488281
1122,1,1,1,1,1,2,2,-.0101837841793895,-.2041762322187424,-5.093729019165039,-5.049694538116455,-5.669424057006836,-5.641552925109863
1123,1,1,1,1,1,2,2,-.9108550548553467,-1.16644549369812,2.442453384399414,1.891843199729919,-1.15571403503418,-.8954014182090759
1124,1,1,1,1,1,1,2,.2545713484287262,-.2562685608863831,-5.445390701293945,-6.176087379455566,-5.948971748352051,-6.13181209564209
1125,1,1,1,1,1,2,1,.1896228343248367,.089054599404335,-4.457664489746094,-4.442993640899658,-4.741574764251709,-4.827291965484619
1126,1,1,1,1,1,1,2,-.2027653157711029,-.3761519193649292,-4.039876937866211,-3.970401287078857,-4.703202247619629,-4.729033946990967
1127,1,1,1,1,1,1,1,.2261651009321213,.2648106515407562,-4.462762355804443,-4.716774463653564,-4.721785545349121,-4.905933856964111
1128,1,1,1,1,1,2,1,.3910974264144897,.2093876302242279,-3.946751117706299,-4.745687484741211,-4.678770065307617,-5.181107044219971
1129,1,1,1,1,1,1,1,-1.154269218444824,-1.502901911735535,12.52365398406982,13.65847682952881,12.7939920425415,12.37136363983154
1130,1,1,1,1,1,2,2,.011765287257731,-.1060046404600143,16.19932174682617,16.91869354248047,6.373160839080811,5.977595806121826
1131,1,1,1,1,1,1,2,-.8518621921539307,-1.060402750968933,18.34938812255859,29.69226837158203,11.49515342712402,19.15820503234863
1132,1,1,1,1,1,1,1,-1.400517106056213,-2.147672891616821,13.17586708068848,24.52287101745605,11.41532802581787,17.010009765625
1133,1,1,1,1,1,2,2,-.9520473480224609,-1.153468370437622,4.53817081451416,3.391578435897827,4.324828147888184,2.832157850265503
1134,1,1,1,1,1,1,1,-.3101197481155396,-2.465102672576904,4.587285995483398,6.502365112304688,5.882017612457275,7.153501510620117
1135,1,1,1,1,1,1,1,-1.702994227409363,-2.153499841690063,12.65960693359375,13.34183788299561,17.24570274353027,18.39370727539063
1136,1,1,1,1,1,2,2,.157815083861351,.0246379282325506,-3.931817531585693,-3.487449884414673,-4.650558471679688,-4.552431583404541
1137,1,1,1,1,1,1,1,.2324037849903107,.2017188668251038,-3.53991436958313,-3.892678022384644,-4.0087890625,-4.576662063598633
1138,1,1,1,1,1,2,2,-.0065907221287489,-.1996249705553055,-5.947978019714355,-6.136407852172852,-6.077991962432861,-6.238179206848145
1139,1,1,1,1,1,2,2,-.3288105726242065,-.5059381723403931,-1.301903486251831,-.2188390046358109,-2.353458642959595,-1.710193634033203
1140,1,1,1,1,1,1,1,.2419008165597916,.3111150860786438,-4.878411293029785,-5.278599739074707,-5.053313732147217,-5.201587200164795
1141,1,1,1,1,1,1,1,.4959627687931061,.3563929796218872,-5.586102962493896,-5.661556720733643,-5.948971748352051,-5.847363948822021
1142,1,1,1,1,1,2,2,.3612753450870514,.2361812144517899,-4.624746799468994,-4.319253921508789,-4.992556571960449,-4.896635055541992
1143,1,1,1,1,1,1,2,.203147366642952,.3160969018936157,-5.066899299621582,-5.199232578277588,-5.467089653015137,-5.696518898010254
1144,1,1,1,1,1,2,2,.1399475932121277,-.3699309527873993,-3.488247632980347,-3.168401479721069,-4.43255090713501,-4.35582447052002
1145,1,1,1,1,1,1,1,-1.170270562171936,-1.470300078392029,4.768969535827637,10.20802307128906,6.376750946044922,8.525760650634766
1146,1,1,1,1,1,2,1,-.8871796131134033,-1.225127458572388,3.631877183914185,6.540627002716064,2.119714498519897,4.984511852264404
1147,1,1,1,1,1,1,2,-.1938690543174744,-.0708590373396873,-3.972597599029541,-4.417895793914795,-4.703202247619629,-4.729033946990967
1148,1,1,1,1,1,2,2,.2556152045726776,.3535465896129608,-4.088969230651855,-3.807495594024658,-4.650558471679688,-4.329829216003418
1149,1,1,1,1,1,2,1,-.3216430246829987,-.1791282445192337,-4.067010879516602,-4.43497896194458,-4.540859699249268,-4.827291965484619
1150,1,1,1,1,1,2,2,-.098341777920723,-.1305185556411743,-4.762341976165771,-4.684682369232178,-5.560571193695068,-5.368551731109619
1151,1,1,1,1,1,2,1,-.5192670226097107,-.7094473838806152,3.710011959075928,2.092211484909058,.8798999190330505,-.7615672945976257
1152,1,1,1,1,1,1,2,-.5303148627281189,-.5391947627067566,.4379971325397491,1.270740866661072,-.3564189374446869,.4079521894454956
1153,1,1,1,1,1,1,2,-.1027117446064949,.1892297118902206,-4.155662536621094,-3.811336040496826,-4.529926300048828,-4.552431583404541
1154,1,1,1,1,1,2,1,.3619760572910309,.1247265040874481,.7718521356582642,-1.704434871673584,-.5230417847633362,-2.577722072601318
1155,1,1,1,1,1,1,1,.3382832109928131,.3178425133228302,-5.360934734344482,-5.374836444854736,-5.437971591949463,-5.558890819549561
1156,1,1,1,1,1,2,1,.0736663490533829,.2622915804386139,-4.051078796386719,-4.795909881591797,-4.818502426147461,-5.181107044219971
1157,1,1,1,1,1,2,2,-.0243973266333342,.0847104489803314,-4.72269868850708,-4.456209182739258,-4.443193912506104,-4.672412395477295
1158,1,1,1,1,1,2,1,.2083103954792023,.2125445008277893,-3.741440534591675,-3.664535760879517,-3.160255193710327,-2.521413087844849
1159,1,1,1,1,1,1,1,.1682144552469254,-.0882949829101563,-3.605809688568115,-3.705686569213867,-2.755750417709351,-2.097185850143433
1160,1,1,1,1,1,2,1,.915499746799469,.9106703996658325,-3.924335956573486,-3.522724866867065,-4.156745910644531,-3.839399337768555
1161,1,1,1,1,1,2,2,1.317406892776489,1.154128909111023,-4.246197700500488,-3.518104076385498,-4.403072834014893,-4.366950511932373
1162,1,1,1,1,1,1,2,.6076618432998657,.5569125413894653,4.792309284210205,5.050985813140869,5.737080574035645,6.087908744812012
1163,1,1,1,1,1,2,1,-.6462065577507019,-.7468752264976501,8.937450408935547,6.726267337799072,8.875346183776855,6.79957389831543
1164,1,1,1,1,1,1,1,-1.019866585731506,-1.17647385597229,.6711937189102173,.5380539894104004,3.26380181312561,3.518229961395264
1165,1,1,1,1,1,2,2,-.5161587595939636,-.1727645546197891,8.937335968017578,5.785790920257568,9.259626388549805,7.244702816009521
1166,1,1,1,1,1,2,1,.2089821547269821,.6106468439102173,8.94303035736084,6.677269458770752,7.744744300842285,5.753617286682129
1167,1,1,1,1,1,2,1,-.5122621655464172,-.1084298938512802,9.057131767272949,6.672670841217041,9.203401565551758,7.674975395202637
1168,1,1,1,1,1,1,1,.2095228880643845,.4597210288047791,-5.635420322418213,-5.358863830566406,-5.696806907653809,-5.558890819549561
1169,1,1,1,1,1,1,2,-.0247529335319996,-.0958225876092911,-4.217235088348389,-4.04923152923584,-4.243816375732422,-4.133222579956055
1170,1,1,1,1,1,1,1,.2321530282497406,.2015466541051865,-4.075156211853027,-4.231459140777588,-4.0087890625,-4.576662063598633
1171,1,1,1,1,1,1,1,.9539836049079895,.9019827246665955,-3.158162355422974,-3.646194219589233,-4.024053573608398,-4.712246894836426
1172,1,1,1,1,1,2,2,.1415160596370697,.3135084509849548,-3.601146221160889,-3.426353931427002,-1.383652329444885,-2.621325969696045
1173,1,1,1,1,1,1,2,.8397917747497559,-.0550092123448849,-3.043823719024658,-3.41424298286438,-2.957872152328491,-2.054096937179565
1174,1,1,1,1,1,2,2,1.05198860168457,1.123872041702271,-3.923190116882324,-3.522602796554565,-4.249222755432129,-4.000032901763916
1175,1,1,1,1,1,2,1,.1612550020217896,.2256019115447998,-4.558157444000244,-4.103091239929199,-4.479528427124023,-4.638507843017578
1176,1,1,1,1,1,2,1,-.0289485044777393,-.1004913076758385,-3.316598892211914,-3.060606956481934,-1.478241324424744,-2.028693675994873
1177,1,1,1,1,1,1,2,.0677441880106926,.0897819176316261,-2.870823383331299,-2.299533128738403,-3.67182993888855,-3.235413789749146
1178,1,1,1,1,1,2,2,.1951618939638138,.1010791212320328,-3.288540601730347,-3.460152864456177,-2.321164846420288,-3.17264461517334
1179,1,1,1,1,1,2,2,-.6676461100578308,-.2285656183958054,7.84429407119751,8.168855667114258,6.638741016387939,11.34582328796387
1180,1,1,1,1,1,1,2,.240313321352005,.358243852853775,-5.702041625976563,-5.908548355102539,-5.135560989379883,-5.696518898010254
1181,1,1,1,1,1,2,2,.3017537891864777,.3470441699028015,-5.715751647949219,-5.624317646026611,-5.166877269744873,-5.02118968963623
1182,1,1,1,1,1,1,1,.0843627601861954,-.0159697756171227,-3.721707105636597,-4.121877193450928,-3.648749589920044,-4.065963745117188
1183,1,1,1,1,1,2,1,.2027342617511749,.187891349196434,-4.08866548538208,-4.204867362976074,-3.698359727859497,-4.142189979553223
1184,1,1,1,1,1,1,1,-.097570925951004,.1752395331859589,-3.501221418380737,-4.273219585418701,-4.243816375732422,-4.559866428375244
1185,1,1,1,1,1,1,1,.1525814384222031,.2858270704746246,-3.464475631713867,-4.088610649108887,-3.586163997650146,-3.688388586044312
1186,1,1,1,1,1,2,1,.4259955883026123,.1388679444789886,-3.059607028961182,-3.050562143325806,-3.167323112487793,-2.028693675994873
1187,1,1,1,1,1,2,1,.1644245237112045,-.2066562324762344,-3.597640037536621,-2.963062524795532,-4.062056064605713,-4.087427139282227
1188,1,1,1,1,1,2,2,.1806624084711075,.192916214466095,-3.597782373428345,-3.114404916763306,-4.276272773742676,-3.745989322662354
1189,1,1,1,1,1,1,1,.2382896691560745,.2694827914237976,-4.738102436065674,-4.724869251251221,-4.721785545349121,-4.905933856964111
1190,1,1,1,1,1,2,1,-.1055210530757904,-.1199488863348961,-4.710111618041992,-4.814552307128906,-4.752106189727783,-5.201587200164795
1191,1,1,1,1,1,1,2,.8841700553894043,1.045792698860168,-2.449335098266602,-2.950631856918335,-3.812282085418701,-4.030464172363281
1192,1,1,1,1,1,1,2,-.1226454004645348,-.1147624403238297,-3.229822635650635,-3.234913349151611,-3.98231029510498,-3.481812000274658
1193,1,1,1,1,1,1,2,.7752602696418762,.9674033522605896,-2.870201826095581,-3.062293767929077,-4.373528003692627,-4.030464172363281
1194,1,1,1,1,1,2,1,.498584657907486,.6254542469978333,-2.729962348937988,-3.295799016952515,-3.867025136947632,-4.74396276473999
1195,1,1,1,1,1,1,2,.2990327179431915,.373797744512558,6.397933006286621,9.883968353271484,5.094086170196533,6.000051975250244
1196,1,1,1,1,1,2,2,.0850745216012001,.3626062870025635,8.812419891357422,8.819711685180664,8.16541862487793,6.000051975250244
1197,1,1,1,1,1,2,1,-.6560317277908325,-.7023710012435913,8.626217842102051,7.679703712463379,12.16236591339111,10.55282211303711
1198,1,1,1,1,1,2,1,.2749494314193726,.2657844722270966,-5.31593132019043,-4.698574066162109,-4.900076866149902,-4.905933856964111
1199,1,1,1,1,1,1,2,.0565500780940056,.0156835447996855,-3.787058591842651,-4.785332679748535,-4.283924579620361,-4.709592819213867
1200,1,1,1,1,1,2,1,.9397750496864319,.9250845313072205,-3.470635890960693,-3.234761238098145,-3.784871339797974,-3.604734420776367
1201,1,1,1,1,1,1,2,-.0695408508181572,-.1048713326454163,-2.711459875106812,-3.123251438140869,-3.421064615249634,-3.481812000274658
1202,1,1,1,1,1,1,1,.9674206972122192,.8768691420555115,-3.057114601135254,-3.615190029144287,-4.624003410339355,-5.087734222412109
1203,1,1,1,1,1,1,1,.9459599852561951,.9445639848709106,-2.887049198150635,-3.430792808532715,-4.373528003692627,-4.080061912536621
1204,1,1,1,1,1,2,2,1.032280445098877,1.309000253677368,.7679176926612854,.8396204113960266,-2.424987316131592,-3.755114078521729
1205,1,1,1,1,1,2,2,.1080001220107079,-.0803388580679893,-4.559823989868164,-4.04923152923584,-4.43255090713501,-4.26364278793335
1206,1,1,1,1,1,1,1,.2615157961845398,.2133717685937881,-3.768644094467163,-3.659550905227661,-3.008212327957153,-2.521413087844849
1207,1,1,1,1,1,2,2,.328706681728363,.3119431734085083,-2.974317312240601,-3.426353931427002,-.5399154424667358,-2.047889471054077
1208,1,1,1,1,1,2,1,1.246909618377686,1.256854176521301,-3.761722087860107,-3.790783643722534,-4.37796688079834,-4.223849773406982
1209,1,1,1,1,1,1,1,.3928771913051605,.5719123482704163,5.463841438293457,4.440658092498779,5.551538944244385,6.353766441345215
1210,1,1,1,1,1,2,1,-.400819718837738,-.1501172930002213,9.072113990783691,6.765908718109131,8.87764835357666,6.638981819152832
1211,1,1,1,1,1,2,2,.1650357693433762,.3242731392383575,-6.454309940338135,-6.014114856719971,-5.888849258422852,-5.696518898010254
1212,1,1,1,1,1,1,2,.3755021989345551,.3857989609241486,-5.248599529266357,-5.674642562866211,-5.283030986785889,-5.02118968963623
1213,1,1,1,1,1,1,1,.3073515594005585,.3620032668113708,-4.895747184753418,-5.094784259796143,-4.978585720062256,-5.291464805603027
1214,1,1,1,1,1,1,1,.2819648683071136,.2930992245674133,-3.757440328598022,-4.221479892730713,-4.080211162567139,-4.142189979553223
1215,1,1,1,1,1,2,2,.1299769580364227,-.1387735456228256,-4.261039733886719,-3.94408917427063,-4.481081008911133,-4.186012268066406
1216,1,1,1,1,1,1,1,.0288412999361753,-.1096954420208931,-2.880830764770508,-2.974254369735718,-3.67182993888855,-4.087427139282227
1217,1,1,1,1,1,2,2,.7019832134246826,.3746474981307983,-5.815676689147949,-5.852206230163574,-5.332222461700439,-5.75984001159668
1218,1,1,1,1,1,1,1,.4316158890724182,.479889303445816,-4.076702117919922,-4.560076713562012,-4.142204284667969,-4.638507843017578
1219,1,1,1,1,1,2,1,.2078773081302643,-.004938239697367,-3.738037586212158,-3.669755935668945,-2.078617334365845,-2.045489311218262
1220,1,1,1,1,1,2,1,.1465297043323517,.1339789777994156,-3.612812042236328,-3.723674058914185,-1.629741191864014,-1.957141160964966
1221,1,1,1,1,1,1,1,.9472207427024841,1.028903961181641,-3.022662162780762,-3.596260786056519,-3.812282085418701,-3.676287174224854
1222,1,1,1,1,1,2,1,.9810421466827393,.9907786846160889,-3.931807518005371,-3.821968793869019,-4.156745910644531,-3.839399337768555
1223,1,1,1,1,1,1,1,.9358489513397217,1.068941950798035,-3.019936561584473,-3.71371054649353,-3.865591764450073,-4.975600719451904
1224,1,1,1,1,1,1,2,-1.519804954528809,-.9058457016944885,3.778270244598389,2.177306652069092,1.651781797409058,-.8883234262466431
1225,1,1,1,1,1,1,2,-.5855653285980225,-.9384914636611938,8.192816734313965,9.572237968444824,7.489999771118164,9.014316558837891
1226,1,1,1,1,1,2,1,.3929217457771301,.4753222167491913,-4.525459766387939,-4.223109245300293,-4.719131946563721,-4.638507843017578
1227,1,1,1,1,1,1,1,-.973975658416748,-1.264785051345825,4.632273197174072,4.31247615814209,3.723621129989624,4.518786907196045
1228,1,1,1,1,1,1,2,-1.019445776939392,-.875868022441864,9.758949279785156,7.640745639801025,11.17735862731934,6.232071399688721
1229,1,1,1,1,1,2,2,.1085184812545776,.0963330939412117,5.940088272094727,11.57781314849854,1.289017796516418,.8872734308242798
1230,1,1,1,1,1,1,1,-2.253580570220947,-2.135789632797241,22.08055305480957,23.26528739929199,24.78158569335938,25.89319610595703
1231,1,1,1,1,1,2,2,.0993929728865623,.2841642200946808,-5.27993106842041,-5.262230396270752,-4.900076866149902,-4.984009265899658
1232,1,1,1,1,1,1,1,.1224777102470398,.1285711377859116,-4.573958396911621,-4.557904243469238,-4.876725673675537,-4.905933856964111
1233,1,1,1,1,1,1,1,.0387280322611332,.0237953029572964,-3.796723365783691,-3.872359275817871,-4.3553466796875,-4.139837741851807
1234,1,1,1,1,1,1,1,-.1470848470926285,-.1730788797140121,-3.224672079086304,-3.779548406600952,-4.193354606628418,-4.077991485595703
1235,1,1,1,1,1,1,1,-1.029166460037231,-1.380459547042847,3.585558891296387,3.844994068145752,6.513365745544434,4.908284187316895
1236,1,1,1,1,1,1,1,-1.114029288291931,-.9903882741928101,4.349220275878906,3.742486238479614,5.971253871917725,2.899914979934692
1237,1,1,1,1,1,2,2,.1158958673477173,-.0229673534631729,-6.379806995391846,-6.2496657371521,-5.827925682067871,-6.299413204193115
1238,1,1,1,1,1,2,1,-.2571360468864441,.2317486107349396,-4.57574987411499,-4.654208660125732,-4.686397552490234,-4.638507843017578
1239,1,1,1,1,1,2,1,-.368701845407486,-.2511036992073059,-2.377970695495605,-1.538349151611328,-2.771874189376831,-3.098325252532959
1240,1,1,1,1,1,2,2,.4505746960639954,.1931893676519394,-5.267287731170654,-5.522156715393066,-5.255480289459229,-5.701457500457764
1241,1,1,1,1,1,2,2,.5331375598907471,.5452737808227539,-4.416303157806396,-3.960198163986206,-4.719131946563721,-4.454383850097656
1242,1,1,1,1,1,1,2,-1.025973677635193,-.639454185962677,12.61154747009277,15.29539108276367,12.55901527404785,12.40875434875488
1243,1,1,1,1,1,1,1,-.8348370790481567,-1.151168942451477,11.19112491607666,14.82893371582031,12.1369686126709,10.88093376159668
1244,1,1,1,1,1,1,1,-.7540861368179321,-1.263914227485657,18.24045944213867,27.00426292419434,11.9021520614624,15.78672504425049
1245,1,1,1,1,1,1,1,-1.237049579620361,-1.88228178024292,13.07927131652832,24.60347175598145,11.69087505340576,14.43830013275146
1246,1,1,1,1,1,1,1,-.1251369118690491,-.1436164975166321,-2.180186033248901,-1.354628920555115,-3.087278842926025,-2.184982299804688
1247,1,1,1,1,1,1,2,-.6307016611099243,-1.550823330879211,4.649281024932861,4.653054237365723,5.882017612457275,3.344012022018433
1248,1,1,1,1,1,1,1,-1.703817963600159,-1.624673247337341,11.95867252349854,14.16653442382813,17.78665733337402,19.19194602966309
1249,1,1,1,1,1,1,1,-.2301540225744247,-.2745226919651031,-6.27462100982666,-6.126137256622314,-6.510217666625977,-6.181892871856689
1250,1,1,1,1,1,1,1,.4175898432731628,.1983235776424408,-3.505162000656128,-4.114625930786133,-4.0087890625,-4.576662063598633
1251,1,1,1,1,1,2,2,.0331360213458538,-.1970105767250061,-3.421858787536621,-2.38321328163147,-4.280365467071533,-3.859854221343994
1252,1,1,1,1,1,2,1,-.2860015332698822,-.3920369744300842,-1.311257362365723,-.3240886032581329,-2.127560377120972,-1.783379435539246
1253,1,1,1,1,1,2,1,.0683316290378571,.4087698757648468,-5.584439754486084,-5.428481578826904,-5.921541690826416,-5.702679634094238
1254,1,1,1,1,1,2,1,-.0070274719037116,.4615918397903442,-6.231808662414551,-6.368165016174316,-5.921541690826416,-5.957839012145996
1255,1,1,1,1,1,1,1,.2460181415081024,.1338141858577728,-6.009829521179199,-5.879585742950439,-5.696806907653809,-5.712344169616699
1256,1,1,1,1,1,2,2,.447376549243927,.0393386520445347,-4.885198593139648,-5.329176902770996,-5.183750629425049,-5.02118968963623
1257,1,1,1,1,1,1,2,-.1655595600605011,-.1370295882225037,-2.767926692962646,-2.528279066085815,-2.90276312828064,-2.472413778305054
1258,1,1,1,1,1,2,2,.0797199904918671,-.1027008965611458,-3.555303573608398,-3.991707801818848,-3.941670179367065,-4.174009323120117
1259,1,1,1,1,1,1,1,-1.067754745483398,-1.460709929466248,3.980469226837158,6.655920505523682,6.376750946044922,8.591668128967285
1260,1,1,1,1,1,1,1,-.7320188283920288,-.4876236021518707,.8784921169281006,1.80870795249939,-.180912971496582,2.193713426589966
1261,1,1,1,1,1,1,1,-.0734002292156219,-.0220042075961828,-4.497668743133545,-4.567183971405029,-5.087081909179688,-5.081690311431885
1262,1,1,1,1,1,1,2,.2100478708744049,.35578453540802,-4.372336387634277,-5.223610401153564,-4.876725673675537,-5.02118968963623
1263,1,1,1,1,1,1,2,.0881770923733711,-.1185475736856461,-4.353906631469727,-5.209088325500488,-4.876725673675537,-4.853589057922363
1264,1,1,1,1,1,2,2,.5356296896934509,.5942809581756592,-4.50698709487915,-4.247816562652588,-4.719131946563721,-4.454383850097656
1265,1,1,1,1,1,1,1,.1878087222576141,.3158343434333801,-1.415020227432251,-1.004920244216919,-2.755750417709351,-2.028693675994873
1266,1,1,1,1,1,2,1,-.4751414060592651,-.3952527940273285,.3193591833114624,1.03656280040741,.2693227231502533,-.5476247072219849
1267,1,1,1,1,1,2,1,-.5093175172805786,-.6177618503570557,1.491291403770447,1.613761305809021,.8480961918830872,-.4167878031730652
1268,1,1,1,1,1,1,2,.3430677652359009,.0868348628282547,-5.606142044067383,-5.827796459197998,-5.437971591949463,-5.492923259735107
1269,1,1,1,1,1,2,1,.1788869500160217,.2653754949569702,-5.272831916809082,-5.42505407333374,-5.166877269744873,-5.558890819549561
1270,1,1,1,1,1,2,1,-.1164924651384354,.0315486639738083,.276273101568222,-1.957837104797363,-1.704069375991821,-2.334863662719727
1271,1,1,1,1,1,1,1,.2130974680185318,.2598410546779633,-5.13001012802124,-5.001469612121582,-4.721785545349121,-4.905933856964111
1272,1,1,1,1,1,1,2,.3864347636699677,.2144681215286255,-4.383220195770264,-3.645590543746948,-4.01280689239502,-4.306454181671143
1273,1,1,1,1,1,2,1,.3866624534130096,.2908546626567841,-3.382905721664429,-3.809885501861572,-3.368050575256348,-2.621621131896973
1274,1,1,1,1,1,1,1,.6378733515739441,.6321002244949341,-3.700288534164429,-3.909436702728271,-3.989934921264648,-3.871115446090698
1275,1,1,1,1,1,1,1,1.269063472747803,1.395523428916931,-4.462140083312988,-3.853453636169434,-4.347293853759766,-4.204785823822021
1276,1,1,1,1,1,2,2,.0608408786356449,-.0382494479417801,4.87690544128418,4.950175762176514,6.98941707611084,6.901978015899658
1277,1,1,1,1,1,2,1,-.3356526792049408,-.1193471029400826,5.517406940460205,4.323375225067139,4.057795524597168,6.636056423187256
1278,1,1,1,1,1,1,1,-.8237868547439575,-.9771552681922913,-.1400927156209946,-.2968655526638031,2.969136476516724,2.429674625396729
1279,1,1,1,1,1,1,1,.0093989325687289,.0778961777687073,4.760396957397461,4.135936260223389,6.508509159088135,7.59281063079834
1280,1,1,1,1,1,2,2,.2444751113653183,.4319256544113159,4.715726852416992,5.090256690979004,6.296298027038574,6.087908744812012
1281,1,1,1,1,1,2,2,-.1309134662151337,.1360687911510468,4.452325344085693,4.92038106918335,6.995278358459473,6.985366821289063
1282,1,1,1,1,1,2,2,-.0558363609015942,.1054684966802597,-6.018262386322021,-5.81456470489502,-6.004946231842041,-5.75984001159668
1283,1,1,1,1,1,1,2,.2260228544473648,.1013189852237701,-4.757896900177002,-4.709193706512451,-4.41733980178833,-4.257777214050293
1284,1,1,1,1,1,2,2,.4837744235992432,.3767585158348083,-4.76014232635498,-4.546297073364258,-4.549654483795166,-4.286783218383789
1285,1,1,1,1,1,2,1,.5381462574005127,.5100914835929871,-2.75377893447876,-3.729882478713989,-2.035601854324341,-2.348351240158081
1286,1,1,1,1,1,1,2,.9925978779792786,.778940737247467,-3.572307586669922,-3.319986343383789,-3.323201179504395,-3.418926000595093
1287,1,1,1,1,1,2,1,.9162000417709351,.9110863208770752,-3.53863263130188,-3.858757495880127,-4.156745910644531,-3.839399337768555
1288,1,1,1,1,1,2,2,1.496095776557922,1.220953345298767,-3.485346794128418,-3.482471704483032,-4.235414981842041,-4.337368011474609
1289,1,1,1,1,1,1,2,-1.839550375938416,-1.885389804840088,13.94959259033203,12.06043910980225,26.30570983886719,24.364990234375
1290,1,1,1,1,1,2,1,.493364542722702,.4429934918880463,-4.508017539978027,-4.328948020935059,-4.45479679107666,-4.638507843017578
1291,1,1,1,1,1,2,2,-.0057344534434378,-.0785522907972336,-3.746481657028198,-3.614916086196899,-3.590329170227051,-3.650854825973511
1292,1,1,1,1,1,1,1,.1442868411540985,-.0315417237579823,-3.324105739593506,-3.410874366760254,-3.053996562957764,-2.521413087844849
1293,1,1,1,1,1,1,2,-.4306397140026093,-.1766010820865631,-1.043217182159424,-1.262707948684692,1.049493551254272,-1.015381217002869
1294,1,1,1,1,1,2,2,-.2555406987667084,-.4459840953350067,3.0657799243927,4.145424365997314,6.674919128417969,7.509673595428467
1295,1,1,1,1,1,1,1,.0813967064023018,.1753890365362167,-5.080782890319824,-5.193811416625977,-5.135560989379883,-5.081690311431885
